frequency,num_pairs,datamgmt/cpu_mean,datamgmt/cpu_median,datamgmt/cpu_std,datamgmt/cpu_mad,structural/cpu_mean,structural/cpu_median,structural/cpu_std,structural/cpu_mad,continuous/cpu_mean,continuous/cpu_median,continuous/cpu_std,continuous/cpu_mad,neo4j/cpu_mean,neo4j/cpu_median,neo4j/cpu_std,neo4j/cpu_mad,influxdb/cpu_mean,influxdb/cpu_median,influxdb/cpu_std,influxdb/cpu_mad,ros2talker/cpu_mean,ros2talker/cpu_median,ros2talker/cpu_std,ros2talker/cpu_mad,ros2listener/cpu_mean,ros2listener/cpu_median,ros2listener/cpu_std,ros2listener/cpu_mad,stream/cpu_mean,stream/cpu_median,stream/cpu_std,stream/cpu_mad,ros2/cpu_mean,ros2/cpu_median,ros2/cpu_std,ros2/cpu_mad
70,0,0.019600000000000003,0.020000000000000018,0.0005832254777693982,9.020562075079397e-17,0.007216666666666666,0.007000000000000029,0.0005756606247435945,4.5102810375396984e-17,0.007899999999999999,0.008000000000000007,0.0005560358985841844,0.0,0.00418008833333334,0.0042210000000011405,0.00035871496219532656,0.0002257000000000179,0.002995816666666667,0.002932099999999949,0.0004129870528422197,0.0001268999999997078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04189257166666667,0.042153100000001144,0.0024866240161347235,0.000352599999999861,0.0,0.0,0.0,0.0
70,10,0.020983333333333333,0.021000000000000085,0.0006594190099946041,1.7694179454963432e-16,0.007166666666666665,0.007000000000000029,0.0004930848516763118,4.5102810375396984e-17,0.011033333333333332,0.011000000000000032,0.000527446568961531,4.5102810375396984e-17,0.014348181666666637,0.014433900000000222,0.001083236961698567,0.0008259000000009568,0.0048765116666666585,0.004791900000000737,0.0005761074719429983,0.00028039999999833736,0.11234999999999999,0.11400000000000006,0.0023751095825099745,0.0010000000000005144,0.076,0.07700000000000032,0.0016717825243983333,0.0010000000000001674,0.05840802666666663,0.058225800000001104,0.0033392948642740118,0.0011062999999995613,0.18835,0.1910000000000004,0.004046892106908308,0.002000000000000682
70,20,0.02195,0.022000000000000065,0.0006000194814682611,1.7694179454963432e-16,0.007249999999999998,0.007000000000000029,0.0005539296944293038,4.5102810375396984e-17,0.014199999999999997,0.014000000000000058,0.0006504954727154995,0.0009999999999997997,0.026558334999999902,0.026864000000000488,0.002217760105519989,0.0016982999999981992,0.005216474999999956,0.005104499999998779,0.0006567131341645627,0.0003473000000013826,0.22969999999999996,0.23300000000000054,0.0033636938032968406,0.002000000000000307,0.15616666666666665,0.1580000000000002,0.003087653814519459,0.001999999999999974,0.07517480999999986,0.07496849999999941,0.004678917888297616,0.0030455999999996035,0.3858666666666666,0.39100000000000074,0.0064513476178162995,0.004000000000000281
70,30,0.02196666666666666,0.022000000000000065,0.0005448875078945172,1.7694179454963432e-16,0.0072166666666666655,0.007000000000000029,0.0006850665583452068,0.0009999999999999558,0.017066666666666664,0.016999999999999994,0.0005802113724356681,0.0,0.03737257333333352,0.03796660000000429,0.0029082300723547983,0.0029023000000052007,0.005456214999999959,0.005290800000000218,0.0007977235714864334,0.00051430000000039,0.3298,0.33500000000000085,0.005407583911866938,0.004000000000000614,0.25401666666666667,0.25799999999999984,0.00299102495387333,0.001999999999999613,0.08907878833333346,0.08925740000000461,0.005516119082516624,0.004416600000005723,0.5838166666666667,0.5930000000000006,0.008398608865740268,0.006000000000000227
70,40,0.02173333333333333,0.02400000000000002,0.0006575129141874227,1.7694179454963432e-16,0.007333333333333333,0.008000000000000007,0.0006666666666666665,2.2551405187698492e-17,0.019133333333333332,0.020999999999999998,0.0005461835756561153,8.673617379884035e-17,0.05157695500000008,0.05149180000000797,0.006125190726490486,0.004609399999981181,0.0058313783333333435,0.0057314000000019405,0.0007753792310895503,0.00036779999999794234,0.4415500000000001,0.4810000000000002,0.005262982984866267,0.0030000000000029448,0.33923333333333333,0.3699999999999989,0.0049323367816832,0.003999999999996395,0.10560833333333342,0.11022320000000993,0.00877093311409024,0.00497719999997941,0.7807833333333334,0.8509999999999991,0.010195319766549468,0.00699999999999934
80,0,0.019672131147540982,0.020000000000000018,0.00068889496382717,9.020562075079397e-17,0.007081967213114753,0.007000000000000006,0.00048011298105370007,2.2551405187698492e-17,0.007901639344262294,0.008000000000000007,0.0005513209612012614,0.0,0.004197854098360666,0.004219499999999954,0.00030322048279035266,0.00018679999999946526,0.0029399032786885213,0.0028898499999996828,0.0003935433417828519,0.00016484999999981658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041793495081967225,0.042109349999999664,0.0024170927306553357,0.0003516499999993946,0.0,0.0,0.0,0.0
80,10,0.021566666666666665,0.021999999999999974,0.0006120741103330698,9.020562075079397e-17,0.007183333333333333,0.007000000000000029,0.0005648996642107043,4.5102810375396984e-17,0.011116666666666665,0.011000000000000032,0.0005335062061538554,4.5102810375396984e-17,0.014424898333333356,0.014630499999998391,0.0012362286200635645,0.001063499999997929,0.004755721666666659,0.0046542999999999776,0.0006973781269946582,0.0003695999999990818,0.14303333333333332,0.14599999999999938,0.002152160373289022,0.001999999999999613,0.08929999999999999,0.09099999999999966,0.00253577558203697,0.001999999999999613,0.05904728666666667,0.05928479999999841,0.003644086727755852,0.0014330999999971911,0.2323333333333333,0.23699999999999904,0.004687935955325992,0.003999999999999226
80,20,0.020983333333333333,0.021000000000000085,0.0006048701625149651,1.7694179454963432e-16,0.007199999999999999,0.007000000000000029,0.000539497785815714,4.5102810375396984e-17,0.0143,0.014999999999999947,0.0005356927161614617,8.847089727481716e-17,0.025117781666666776,0.025382600000000366,0.0019885042874812405,0.0022262000000068845,0.005135316666666654,0.005033199999999738,0.0006737046304270925,0.0003175999999996291,0.23141666666666663,0.23500000000000085,0.003574865174653387,0.002999999999998698,0.17445000000000002,0.17700000000000032,0.0029833945261882712,0.002000000000000307,0.07273643166666675,0.07341580000000017,0.0043422695824004735,0.002543800000006824,0.40586666666666665,0.41200000000000114,0.006558259700841658,0.004999999999999005
80,30,0.02133333333333333,0.021999999999999974,0.0005001460920410994,9.020562075079397e-17,0.007233333333333333,0.007000000000000029,0.0004829047119687431,4.5102810375396984e-17,0.017416666666666667,0.01799999999999997,0.0006446289351682112,9.020562075079397e-17,0.03682027000000006,0.03732760000000326,0.003350167279726312,0.00298209999999699,0.005569208333333316,0.005488599999998201,0.0006115357949009619,0.00037469999999757437,0.35663333333333347,0.36200000000000043,0.004442896996664402,0.002999999999998726,0.2835166666666666,0.28799999999999953,0.004797415532548239,0.0030000000000001137,0.0883728116666667,0.08981620000000143,0.005589382813805327,0.00335679999999479,0.64015,0.6499999999999999,0.009240312529212641,0.00599999999999884
80,40,0.02186885245901639,0.02400000000000002,0.0005843065474681504,9.020562075079397e-17,0.007229508196721313,0.008000000000000007,0.0004509623081444832,0.0,0.019278688524590165,0.021000000000000085,0.0006801663492310249,1.7694179454963432e-16,0.05201179180327859,0.05199910000001182,0.005970076780627871,0.004675199999996944,0.005916319672131114,0.005719549999997752,0.0008354109545152737,0.0003512999999998093,0.4929672131147541,0.5460000000000036,0.006074287587608063,0.004000000000002002,0.3790983606557377,0.4199999999999989,0.005606934138878004,0.0040000000000020575,0.10630516065573757,0.1107186500000097,0.008520922939986804,0.005026499999997021,0.8720655737704919,0.9660000000000024,0.011681221726486068,0.00800000000000406
90,0,0.01926666666666666,0.019999999999999928,0.0005291060798338413,1.8041124150158794e-16,0.007050000000000001,0.007000000000000006,0.0005302095347963948,2.2551405187698492e-17,0.007866666666666668,0.008000000000000007,0.0005252257314388937,0.0,0.004173071666666672,0.0042090000000001735,0.00031775101643476985,0.00023899999999912273,0.0029898816666666644,0.002936600000000311,0.00044278791031197065,0.00026039999999909495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04134628666666667,0.04214560000000042,0.00234508027281587,0.0004993999999984206,0.0,0.0,0.0,0.0
90,10,0.019557377049180324,0.020000000000000007,0.0005848849420870929,7.979727989493313e-17,0.007196721311475409,0.007000000000000029,0.0005672313570575751,4.5102810375396984e-17,0.011278688524590165,0.011000000000000032,0.0006500760494407624,0.0009999999999999445,0.014292426229508236,0.014388249999996106,0.0011398380604074776,0.0010444999999947415,0.004829732786885258,0.004768699999999626,0.0005857549664399038,0.00029359999999982716,0.13840983606557372,0.14099999999999965,0.0024362493169753844,0.0019999999999995854,0.08681967213114755,0.08800000000000026,0.001849110337310384,0.0010000000000004242,0.05715494590163939,0.0571569499999958,0.003527785375432812,0.002338099999994638,0.22522950819672127,0.22899999999999993,0.004285359654285769,0.0030000000000000096
90,20,0.020245901639344265,0.020999999999999908,0.0005906522297402986,1.7694179454963432e-16,0.007213114754098361,0.007000000000000029,0.0005420196589926098,4.5102810375396984e-17,0.01444262295081967,0.01499999999999999,0.0006241378234003073,4.5102810375396984e-17,0.025226388524590197,0.025541199999997842,0.0017317891321792008,0.0003590000000031051,0.005116588524590152,0.0050768499999989565,0.0006481430360615239,0.00031210000000072473,0.259,0.26299999999999957,0.0031756043955184442,0.0019999999999999463,0.18899999999999997,0.19200000000000017,0.003978011597668728,0.002000000000000668,0.07224461639344265,0.07361804999999673,0.004136741880373941,0.000671100000004097,0.44799999999999995,0.45499999999999974,0.007153615993187172,0.004000000000000614
90,30,0.021163934426229502,0.021999999999999888,0.0005672313570575728,0.00049999999999999,0.007278688524590164,0.007000000000000029,0.0005584482131582645,6.722053469410127e-17,0.017819672131147542,0.01799999999999997,0.000490301417727911,2.949029909160572e-17,0.03723759508196717,0.03769544999999539,0.0031152445873504193,0.0023398999999983544,0.005478122950819677,0.005327150000000813,0.0006933827151748734,0.00044175000000024013,0.40636065573770497,0.41299999999999953,0.004921301559501157,0.003999999999999199,0.3135737704918033,0.3189999999999998,0.003214374494334905,0.0020000000000010565,0.08897801311475405,0.0900225999999961,0.005424608290469041,0.0032816499999986813,0.7199344262295082,0.7319999999999993,0.008135676053836062,0.006000000000000255
90,40,0.02133333333333334,0.02300000000000004,0.0005254467395410067,8.673617379884035e-17,0.007533333333333334,0.008000000000000007,0.0005991014596231303,0.0,0.020916666666666663,0.023,0.0005474151072662174,4.5102810375396984e-17,0.05557759999999992,0.05577370000000883,0.0047440414677638425,0.003540799999973386,0.005893293333333342,0.005752699999999322,0.0007867072887682316,0.0004596999999989743,0.5373333333333333,0.5859999999999956,0.0052672675785563885,0.004000000000002113,0.41656666666666664,0.45400000000000207,0.005017612079110489,0.0040000000000020575,0.1112542266666666,0.1155264000000082,0.007202712062962429,0.004000499999972492,0.9539,1.0399999999999978,0.010284879657666878,0.00800000000000417
100,0,0.019916666666666662,0.020000000000000018,0.0005116983331054088,9.020562075079397e-17,0.0073666666666666655,0.007999999999999962,0.0006262334409933313,4.5102810375396984e-17,0.007916666666666667,0.008000000000000007,0.0005700492662786342,0.0,0.004207963333333329,0.004250500000000557,0.00027228649327200983,0.0001956000000006954,0.002970036666666663,0.0029298000000004265,0.00045577583507793574,0.00020759999999953038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042377999999999985,0.043180300000000976,0.0024360433687273197,0.0004032000000003611,0.0,0.0,0.0,0.0
100,10,0.02178333333333333,0.02200000000000002,0.0007614314858582663,1.3183898417423734e-16,0.007183333333333332,0.007000000000000006,0.0005001460920410999,2.2551405187698492e-17,0.0113,0.011000000000000032,0.0005685092834571624,0.0009999999999999332,0.01444056333333331,0.01451879999999619,0.001203676160262551,0.0008798000000012959,0.004775548333333338,0.004680300000001125,0.0005850522878769296,0.00028010000000193696,0.16856666666666667,0.1710000000000001,0.0023356560758169215,0.0019999999999995854,0.10815000000000002,0.11000000000000014,0.0020042328089677343,0.0010000000000001535,0.05948277833333331,0.05919909999999737,0.003618815309496009,0.0021599000000033204,0.2767166666666667,0.28100000000000025,0.004339888884784655,0.002999999999999739
100,20,0.022344262295081973,0.022999999999999955,0.0006131791749276593,9.020562075079397e-17,0.007262295081967214,0.007000000000000029,0.0006402241838994523,4.5102810375396984e-17,0.015098360655737704,0.015000000000000036,0.0005771055773925795,8.847089727481716e-17,0.027013127868852536,0.027327299999996058,0.0017254607745667762,0.00038389999999708345,0.005283180327868833,0.00510009999999852,0.0007173229111563741,0.0002414999999999167,0.2961311475409837,0.30150000000000005,0.0031020314102305872,0.0015000000000000568,0.21580327868852456,0.21899999999999978,0.002894764414757966,0.001999999999999613,0.07700122622950825,0.0774273999999946,0.004273292621942841,0.0006253999999972239,0.5119344262295082,0.5204999999999999,0.005996795824988553,0.00349999999999967
100,30,0.021416666666666664,0.021999999999999974,0.0005591803302423908,9.020562075079397e-17,0.007333333333333332,0.007000000000000029,0.0006248319470149713,8.933825901280557e-17,0.018116666666666666,0.018000000000000016,0.0005633456044184103,4.5102810375396984e-17,0.03764757833333344,0.03827029999999922,0.00297344088057642,0.0030526000000008977,0.005486338333333359,0.005348299999999995,0.0006864122506719726,0.0003590000000002645,0.4581,0.4650000000000034,0.003914859521497037,0.0020000000000038876,0.33785000000000004,0.3430000000000007,0.0036208371571078836,0.0020000000000010565,0.09000058333333345,0.09061859999999924,0.005407211012924165,0.003411600000001387,0.79595,0.808000000000004,0.00753569667860492,0.004000000000004944
100,40,0.020733333333333333,0.02300000000000004,0.000581571162859957,8.673617379884035e-17,0.007833333333333335,0.008999999999999985,0.0006903548343746971,6.678685382510707e-17,0.021300000000000003,0.024,0.00058277151741436,6.938893903907228e-17,0.05882356833333308,0.05845790000000761,0.006329745992155763,0.005320099999994457,0.005836925000000028,0.005569600000001174,0.0009523039443933958,0.00047660000000178133,0.5769666666666667,0.6410000000000025,0.004437625796683466,0.002999999999997338,0.4422333333333332,0.4910000000000025,0.004972741912103376,0.0030000000000015292,0.11452715999999978,0.12002750000000881,0.009136747451198173,0.005796699999996461,1.0191999999999999,1.132000000000005,0.009410367708786841,0.005999999999998867
