frequency,num_pairs,datamgmt/cpu_mean,datamgmt/cpu_median,datamgmt/cpu_std,datamgmt/cpu_mad,structural/cpu_mean,structural/cpu_median,structural/cpu_std,structural/cpu_mad,continuous/cpu_mean,continuous/cpu_median,continuous/cpu_std,continuous/cpu_mad,neo4j/cpu_mean,neo4j/cpu_median,neo4j/cpu_std,neo4j/cpu_mad,influxdb/cpu_mean,influxdb/cpu_median,influxdb/cpu_std,influxdb/cpu_mad,ros2talker/cpu_mean,ros2talker/cpu_median,ros2talker/cpu_std,ros2talker/cpu_mad,ros2listener/cpu_mean,ros2listener/cpu_median,ros2listener/cpu_std,ros2listener/cpu_mad,stream/cpu_mean,stream/cpu_median,stream/cpu_std,stream/cpu_mad,ros2/cpu_mean,ros2/cpu_median,ros2/cpu_std,ros2/cpu_mad
80,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.004889906666666685,0.004895499999999231,0.0007216228632114336,0.00027799999999871244,0.001750619999999993,0.0016975999999999658,0.0003191611409499788,0.00011340000000004125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066405266666666775,0.006593099999999197,0.0010407840041614124,0.0003913999999987537,0.0,0.0,0.0,0.0
80,10,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003952968333333331,0.004007300000000669,0.00028568233107767184,0.0002256999999985963,0.0017522599999999975,0.0016776999999990494,0.00034662942655110427,9.019999999964061e-05,0.13361666666666666,0.13599999999999995,0.002158261958491726,0.0010000000000001397,0.09158333333333336,0.09299999999999997,0.0023078399149543513,0.00199999999999996,0.0057052283333333285,0.005684999999999718,0.0006323117576287761,0.0003158999999982369,0.2252,0.22899999999999993,0.004466101873446078,0.0030000000000001
80,20,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0037150573770492854,0.0037524999999959618,0.0003411754122262484,0.00016995000000292744,0.00176035901639342,0.001699500000000853,0.0003697181035585156,0.0001284499999997024,0.25032786885245906,0.2539999999999999,0.0031756488727049184,0.0020000000000002793,0.17724590163934428,0.17950000000000016,0.0033537229502627365,0.002499999999999142,0.005475416393442706,0.005451999999996815,0.0007108935157847641,0.00029840000000262983,0.42757377049180334,0.43350000000000005,0.006529371822967655,0.004499999999999421
80,30,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003546711666666814,0.003603699999996479,0.000306755269516781,0.0002189999999927749,0.001767193333333334,0.0016693000000003622,0.00039437002593046075,0.0001354999999989559,0.41078333333333333,0.4179999999999978,0.004361244761963884,0.0030000000000030003,0.28953333333333325,0.29399999999999976,0.005011267258133096,0.003999999999999226,0.005313905000000148,0.005272999999996841,0.0007011252954472417,0.0003544999999917308,0.7003166666666666,0.7119999999999975,0.00937251202009698,0.007000000000002227
80,40,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003236101666666778,0.0033316999999897234,0.0002492187934837065,0.0001566000000138958,0.001793019999999975,0.0016915999999980614,0.0004395673286838314,0.00013390000000299538,0.5382333333333332,0.5550000000000012,0.006401092616957919,0.005000000000001115,0.40303333333333335,0.41600000000000104,0.004804464550064703,0.0030000000000015015,0.005029121666666753,0.005023299999987785,0.0006887861221675378,0.0002905000000168912,0.9412666666666666,0.9710000000000022,0.011205557167022623,0.008000000000002616
90,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.004759608333333319,0.004820499999999584,0.00035601700064965766,0.00027179999999873364,0.0017515583333333258,0.001699299999999937,0.0003411667063040997,0.00010790000000042693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006511166666666644,0.00651979999999952,0.0006971837069537573,0.00037969999999916057,0.0,0.0,0.0,0.0
90,10,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.004128865000000039,0.0041800999999964,0.0002644868351605192,0.00020299999999906504,0.0017495666666666665,0.0016805000000005067,0.00033558982187294884,0.00013019999999954726,0.16663333333333338,0.16900000000000048,0.0019854820825032176,0.0010000000000005005,0.10508333333333335,0.10700000000000003,0.0018047602488462054,0.0010000000000001535,0.005878431666666705,0.0058605999999969075,0.0006000766570334681,0.0003331999999986123,0.2717166666666667,0.2760000000000005,0.003790242331349423,0.002000000000000654
90,20,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003827568333333413,0.0039262000000007905,0.00028344943002177634,0.00017370000000482833,0.0018943149999999772,0.0016113999999987528,0.001902433607982741,8.389999999849364e-05,0.25821666666666665,0.26200000000000045,0.0023933719112970908,0.001999999999999613,0.1904666666666667,0.19399999999999978,0.002692609536004673,0.001999999999999613,0.00572188333333339,0.005537599999999543,0.0021858830380045175,0.00025760000000332197,0.4486833333333333,0.45600000000000024,0.005085981447301763,0.003999999999999226
90,30,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003385276666666641,0.003444200000001274,0.000307177210070613,0.00022069999999985157,0.0017731666666666967,0.0016961000000009108,0.0004114089603821618,0.0001231999999987464,0.4133666666666666,0.4190000000000026,0.004612196369166204,0.0030000000000029448,0.3101166666666667,0.31500000000000056,0.004016767893875301,0.002000000000001001,0.005158443333333338,0.0051403000000021844,0.0007185861704527747,0.000343899999998598,0.7234833333333333,0.7340000000000031,0.008628964263041505,0.005000000000003946
90,40,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0030316590163935323,0.0030908500000123244,0.000233100478422304,0.0001591999999845939,0.0018062901639344083,0.0016948000000013507,0.00047271822883544236,0.00013914999999826711,0.534016393442623,0.5519999999999982,0.006424856756119256,0.005000000000001115,0.4279672131147541,0.44300000000000067,0.0058467672535643875,0.0049999999999954525,0.00483794918032794,0.0047856500000136755,0.0007058187072577464,0.000298349999982861,0.961983606557377,0.9949999999999988,0.012271624009683645,0.009999999999996567
100,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.004789170491803265,0.004827749999999753,0.0003169984097163715,0.00023034999999964638,0.0017600327868852546,0.0017161000000005088,0.00031310968006661543,0.00011224999999974732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654920327868852,0.006543850000000262,0.0006301080897829869,0.0003425999999993937,0.0,0.0,0.0,0.0
100,10,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003793296666666587,0.0038430999999945923,0.00029377896024240807,0.00016569999999660467,0.00175998500000001,0.001691700000000651,0.00034528463561374416,0.0001346999999995548,0.14413333333333336,0.14699999999999988,0.0021987723050210933,0.0010000000000005005,0.10253333333333334,0.10400000000000027,0.001679804057483173,0.0010000000000001535,0.005553281666666597,0.005534799999995243,0.0006390635958561522,0.00030039999999615947,0.2466666666666667,0.25100000000000017,0.003878576362504266,0.002000000000000654
100,20,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0035114316666666427,0.003592399999990903,0.00033290121572793175,0.00020259999998870635,0.001734481666666644,0.001653199999998378,0.0003630888448222656,0.00011489999999980682,0.28143333333333326,0.28799999999999953,0.008817654041392587,0.0020000000000010565,0.20418333333333336,0.20700000000000002,0.0036707732524886494,0.0019999999999988916,0.005245913333333287,0.005245599999989281,0.0006959900605501973,0.00031749999998851317,0.4856166666666666,0.49499999999999955,0.012488427293881235,0.003999999999999948
100,30,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0029331934426230213,0.0029537499999946707,0.00021627464554387982,0.00015440000000808106,0.0017811147540983516,0.0016768500000011954,0.00047916094850923276,0.00013274999999879356,0.4220983606557378,0.4289999999999996,0.004921301559500678,0.0029999999999969773,0.3248852459016393,0.3300000000000011,0.004589228360972228,0.003500000000000364,0.004714308196721373,0.0046305999999958665,0.0006954355940531126,0.0002871500000068746,0.7469836065573772,0.7590000000000008,0.009510529920472906,0.006499999999997341
100,40,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.003112081666666503,0.0031891999999970723,0.00023286368444885733,0.00016599999999016317,0.0018186216666666157,0.0017129000000011274,0.000466429817067148,0.00012899999999831384,0.6124333333333334,0.6330000000000027,0.0065752657575351555,0.005000000000004001,0.4735333333333333,0.48799999999999955,0.008338135337558339,0.006000000000000227,0.004930703333333119,0.0049020999999982,0.0006992935015160053,0.000294999999988477,1.0859666666666667,1.1210000000000022,0.014913401095093495,0.011000000000004229
